id,kitab,hasil_perawi,matan_inggris,terjemah,matan_indo
31,musnad_syafii,"['Malik', ""Abu An-Nadhr -Umar bin Ubaidillah's"", 'Sulaiman bin Yasar', 'Al Miqdad bin Aswad']","Ali bin Abi Talib once told him to ask the Messenger of Allah about a man who when he approached (fondled) his wife, he took out madzi, what should he do? Ali said: ""Because in fact I am married to the daughter of the Prophet sallallaahu 'alaihi wa sallam, and I feel embarrassed if I ask him directly."" Al Miqdad said: Then I asked the Prophet sallallaahu 'alaihi wa sallam about this, he answered: ""If one of you experiences this, let him sprinkle his private parts (with water) and perform ablution like ablution for prayer.""","Malik mengabarkan kepada kami dari Abu An-Nadhr -pelayan Umar bin Ubaidillah- dari Sulaiman bin Yasar, dari Al Miqdad bin Aswad: Bahwa

Ali bin Abi Thalib  pernah menyuruhnya untuk menanyakan kepada Rasulullah  tentang seorang lelaki yang ketika mendekati (mencumbu) isterinya, ia mengeluarkan madzi, apakah yang harus dilakukannya? Ali berkata: ""Karena sesungguhnya aku beristerikan putri Rasulullah shallallahu 'alaihi wa sallam, dan aku merasa malu bila bertanya langsung kepadanya.” Al Miqdad mengatakan: Lalu aku menanyakan hal tersebut kepada Nabi shallallahu 'alaihi wa sallam, beliau menjawab: ""Apabila seseorang dari kalian mengalami hal tersebut, hendaklah ia menciprati kemaluannya (dengan air) dan melakukan wudhu seperti wudhu untuk shalat."" ","Ali bin Abi Thalib pernah berpesan untuk bertanya kepada Rasulullah tentang seorang laki-laki yang ketika didekati (membelai) istrinya, lalu dikeluarkannya madzi, apa yang harus dilakukannya? Ali berkata: “Karena sebenarnya aku menikah dengan putri Nabi Shallallahu ‘alaihi wa sallam, dan aku merasa malu jika menanyakannya secara langsung.” Al Miqdad berkata: Lalu aku bertanya kepada Nabi Shallallahu 'alaihi wa sallam tentang hal ini, beliau menjawab: “Jika salah satu dari kalian mengalami hal ini, hendaklah dia memercikkan auratnya (dengan air) dan berwudhu seperti wudhu untuk shalat.”"
32,musnad_syafii,"['Malik', 'Abdullah bin Abu Bakr bin Muhammad bin Amr bin Hazm', 'Urwah bin Zubair']","I once went to see Marwan bin Hakam, then we reminded each other about things that invalidate ablution. Marwan said, ""Because holding the dzakar is mandatory for ablution."" Urwah replied, ""I don't know that hadith."" Marwan said, Busrah bint Shafwan told me that she heard Rasulullah sallallaahu 'alaihi wa sallam say: ""If anyone of you touches his genitals, let him perform ablution.""","Malik mengabarkan kepada kami dari Abdullah bin Abu Bakar bin Muhammad bin Amr bin Hazm bahwa ia pernah mendengar Urwah bin Zubair bercerita:

Aku pernah masuk menemui Marwan bin Hakam, lalu kami saling mengingatkan tentang hal-hal yang membatalkan wudhu. Marwan berkata, ""Karena memegang dzakar wajib berwudhu."" Urwah menjawab, ""Aku tidak mengetahui hadis itu."" Marwan berkata, Busrah binti Shafwan menceritakan kepadaku bahwa ia mendengar Rasulullah shallallahu 'alaihi wa sallam bersabda: ""Apabila seseorang di antara kalian memegang kemaluannya, hendaklah ia berwudhu."" ","Saya pernah menemui Marwan bin Hakam, lalu kami saling mengingatkan tentang hal-hal yang membatalkan wudhu. Marwan berkata, “Karena memegang dzakar itu wajib dalam wudhu.” Urwah menjawab, “Saya tidak tahu hadis itu.” Marwan berkata, Busrah binti Shafwan menceritakan kepadaku bahwa dia mendengar Rasulullah Shallallahu 'alaihi wa sallam bersabda: “Barangsiapa di antara kalian menyentuh kemaluannya, hendaklah dia berwudhu.”"
33,musnad_syafii,"['Sulaiman bin Amr', 'Muhammad bin Abdullah', 'bin Abdul Malik', 'Al Hasyimi', ""Sa'id bin Abu Sa'id"", 'Abu Hurairah']","""If anyone of you holds his genitals with his hands, and there is no obstacle between his hands and his genitals, then let him perform ablution.""","Sulaiman bin Amr dan Muhammad bin Abdullah mengabarkan kepada kami dari Yazid bin Abdul Malik Al Hasyimi, dari Sa'id bin Abu Sa'id, dari Abu Hurairah radliyallahu 'anhu dari Rasulullah shallallahu 'alaihi wa sallam, bahwa beliau pernah bersabda:

""Apabila seseorang di antara kalian memegang kemaluannya dengan tangannya, sedangkan antara tangan dan kemaluannya tidak ada suatu penghalang pun, maka hendaklah ia berwudhu."" ","“Jika ada di antara kalian yang memegang kemaluannya dengan tangannya, dan tidak ada penghalang antara tangan dan kemaluannya, maka hendaklah dia berwudhu.”"
34,musnad_syafii,"[""Abdullah bin Nafi'"", ""Ibn Abu Dzi'b"", 'Uqbah bin Abdurrahman', 'Muhammad bin Abdurrahman bin Tsauban', ""Ibn Nafi'"", 'Abdurrahman bin Tsauban']"," “I heard not only one hafizh who narrated it, and did not mention Jabir in it.","Abdullah bin Nafi' dan Ibnu Abu Fudaik mengabarkan kepada kami dari Ibnu Abu Dzi'b, dari Uqbah bin Abdurrahman, dari Muhammad bin Abdurrahman bin Tsauban, ia mengatakan bahwa Rasulullah  pernah bersabda. “Apabila seseorang di antara kalian memegangkan tangannya ke kemaluannya, hendaklah ia berwudhu”  Ibnu Nafi' menambahkan. lalu ia berkata “dari Abdurrahman bin Tsauban dari Jabir dari Nabi dengan redaksi semisalnya. Asy-Syafi'i  berkata, “Aku mendengar tidak hanya dari satu hafizh yang meriwayatkannya, dan tidak menyebutkan Jabir di dalamnya.","“Saya mendengar tidak hanya satu hafizh yang meriwayatkannya, dan tidak menyebut Jabir di dalamnya."
35,musnad_syafii,"['Al Qasim bin Abdullah', 'Ubaidillah bin Umar', 'Al Qasim bin Muhammad']"," ""If a woman holds her genitals, then she must perform ablution.""","Al Qasim bin Abdullah mengabarkan kepada kami -aku menduganya- dari Ubaidillah bin Umar, dari Al Qasim bin Muhammad, dari Aisyah , ia berkata, ""Apabila wanita memegang kemaluannya, maka ia harus berwudhu.” ","“Jika seorang wanita memegang kemaluannya, maka dia harus berwudhu.”"
36,musnad_syafii,"['Sufyan', ""Jah Ja'far bin Amr bin Umayah""]"," the Messenger of Allah once ate a goat's thigh, then prayed without performing ablution again.","Sufyan mengabarkan kepada kami dari Az-Zuhri, dari dua orang lelaki —salah seorangnya adaJah Ja'far bin Amr bin Umayah Adh-Dhamiri— dari ayahnya: Bahwa Rasulullah  pernah memakan paha kambing, kemudian shalat tanpa berwudhu lagi. ","Rasulullah pernah memakan paha kambing, lalu shalat tanpa berwudhu lagi."
37,musnad_syafii,"['Ibn Uyainah', 'Ibn Ajlan', 'Abu Salih', 'Abu Hurairah', 'the Messenger of Allah']"," ""Indeed, my position for you is like that of a parent to his child. So, when someone among you urinates, let him not face towards the character and do not turn his back to it, either when defecating or urinating, and let him perform istinja (purify) using three stones."" He forbade carrying out istinja using animal dung and bones. And it is forbidden for a man to use his right hand.","Ibnu Uyainah mengabarkan kepada kami dari Ibnu Ajlan, dari Al Qa'qa bin Hakim, dari Abu Shalih, dari Abu Hurairah  bahwa Rasulullah  pernah bersabda, “Sesungguhnya kedudukanku bagi kalian adalah seperti orang tua terhadap anaknya. Maka apabila seseorang di antara kalian melakukan buang air, janganlah ia menghadap ke arah tabiat dan jangan pula membelakanginya, baik ketika buang air besar ataupun buang air kecil, dan hendaklah ia beristinja (bersuci) dengan memakai tiga buah batu.” Beliau melarang melakukan istinja memakai kotoran hewan dan tulang. Dan melarang seorang lelaki beristinja menggunakan tangan kanannya. ","“Sesungguhnya kedudukanku bagi kalian adalah seperti orang tua terhadap anaknya. Maka apabila ada diantara kalian yang buang air kecil, hendaklah ia tidak menghadap ke arah akhlak itu dan jangan membelakanginya, baik ketika buang air besar maupun kecil, dan hendaklah ia melakukan istinja (menyucikan) dengan menggunakan tiga buah batu.” Beliau melarang melaksanakan istinja dengan menggunakan kotoran dan tulang binatang. Dan diharamkan bagi seorang laki-laki menggunakan tangan kanannya."
38,musnad_syafii,"['Sufyan', 'Hisham bin Urwah']"," Abu Wajzah reported to me from Umran bin Hudair from Imarah bin Khuzaimah bin Thabit, from his father that the Prophet once said, ""Istinja is done using three pieces without any raji' (impurities). dried animals) among them.”","Sufyan mengabarkan kepada kami, Hisyam bin Urwah mengabarkan kepadaku, ia mengatakan: Bahwa Abu Wajzah mengabarkan kepadaku dari Umran bin Hudair dari Imarah bin Khuzaimah bin Tsabit, dari ayahnya  bahwa Nabi  pernah bersabda, ”Istinja dilakukan dengan memakai tiga buah tanpa ada raji' (kotoran hewan yang telah kering) di antaranya.” ","Abu Wajzah meriwayatkan kepadaku dari Umran bin Hudair dari Imarah bin Khuzaimah bin Tsabit, dari ayahnya bahwa Nabi pernah bersabda, “Istinja dilakukan dengan menggunakan tiga potong tanpa ada raji' (kotoran hewan kering) di antaranya.”"
39,musnad_syafii,"['Sufyan', 'Abu Az-Zinad', ""Al A'raj"", 'Abu Hurairah']"," ""If I were not worried about burdening my people, I would have ordered them to end the Isha prayer and do siwak every time they want to pray. ”","Sufyan mengabarkan kepada kami, dari Abu Az-Zinad, dari Al A'raj, dari Abu Hurairah  bahwa Nabi  pernah bersabda, ""Seandainya aku tidak khawatir akan memberatkan umatku, niscaya aku perintahkan mereka mengakhirkan shalat Isya dan bersiwak pada tiap kali hendak melaksanakan shalat.” ","“Seandainya saya tidak khawatir membebani umat saya, saya akan memerintahkan mereka untuk mengakhiri shalat Isya dan melakukan siwak setiap kali mereka ingin shalat.”"
40,musnad_syafii,"['Ibn Uyainah', 'Muhammad bin Ishaq', 'Ibn Abu Atiq', 'Aisyah RA']","""Indeed, the miswak purifies the mouth and brings the Lord's pleasure.""","Ibnu Uyainah mengabarkan kepada kami dari Muhammad bin Ishaq, dari Ibnu Abu Atiq, dari Aisyah RA  bahwa Nabi SAW pernah bersabda,

""Sesungguhnya siwak itu menyucikan mulut dan lagi mendatangkan keridlaan Rabb."" ",“Sesungguhnya siwak mensucikan mulut dan mendatangkan keridhaan Tuhan.”
41,musnad_syafii,"['Malik', 'Abu Az', 'Zinad', ""Al A'raj"", 'Abu Hurairah', 'the Messenger of Allah']"," ""When someone among you wakes up from sleep, he should wash his hands before putting them in the ablution water, because indeed someone among you does not know where his hands were last night.""","Malik mengabarkan kepala kami dari Abu Az.Zinad. dari Al A'raj. dari Abu Hurairah bahwa Rasulullah  pemah bersabda, “Apabila seseorang dl antara kailan bangun dari tidurnya, hendaklah ia mencuci tangannya sebelum dimasukkan ke dalam air wudhunya, karena sesungguhnya seseorang dl antara kalian tidak tahu di mana tangannya semalam berada.” ","“Jika ada diantara kalian yang terbangun dari tidurnya, hendaknya ia mencuci tangannya terlebih dahulu sebelum memasukkannya ke dalam air wudhu, karena sesungguhnya ada diantara kalian yang tidak mengetahui di mana tangannya tadi malam.”"
42,musnad_syafii,"['Sufyan bin Uyainah', 'Abu Az-Zinad', ""Al A'raj"", 'Abu Hurairah']"," The Messenger of Allah once said ""When one of you wakes up from sleep, let him wash his hands before putting them in the water of his ablution, for indeed he didn't know where his hands were last night"" Abu Al Abbas Al Asham said ""And I have interpreted Malik's hadith and also Sufyan's hadith, because Ash-Shafi'i previously mentioned both of them in the editor of Malik's hadith.","Sufyan bin Uyainah mengabarkan kepada kami dari Abu Az-Zinad, dari Al A'raj, dari Abu Hurairah, ia menyatakan: Rasulullah  pernah bersabda “Apabila seseorang dari kalian bangun dari tidurnya, hendaklah ia mencuci tangannya sebelum memasukkannya ke dalam air wudhunya, karena sesungguhnya ia tidak tahu di mana tangannya semalam berada”  Abu Al Abbas Al Asham berkata “Dan aku telah mentakrij hadis Malik dan juga hadis Sufyan, karena Asy-Syafi'i  sebelum itu menyebutkan keduanya pada redaksi hadis Malik.","Rasulullah pernah bersabda “Jika salah seorang diantara kalian terbangun dari tidurnya, hendaklah ia mencuci tangannya sebelum dimasukkan ke dalam air wudhunya, karena sesungguhnya dia tidak mengetahui di mana tangannya tadi malam” Abu Al Abbas Al Asham bersabda “Dan saya telah menafsirkan hadits Malik dan juga hadits Sufyan, karena sebelumnya Asy-Syafi’i menyebutkan keduanya dalam redaksi hadits Malik."
43,musnad_syafii,"['Yahya bin Hissan', 'Hammad bin Zaid', 'Ibn Ulayah', 'Ayub', 'Ibn Sirin', 'Amr bin Wahb Ats-Tsaqafi', ""Al Mughirah bin Syu'bah"", 'RA']"," the Prophet SAW performed ablution then wiped his forelock and his turban, as well as his pair of khuf.","Yahya bin Hissan mengabarkan kepada kami dari Hammad bin Zaid dan Ibnu Ulayah, dari Ayub, dari Ibnu Sirin, dari Amr bin Wahb Ats-Tsaqafi, dari Al Mughirah bin Syu'bah RA. Bahwa Nabi SAW berwudhu lalu mengusap ubun-ubun beliau dan juga kain serbannya, serta sepasang khuf beliau.","Nabi SAW berwudhu kemudian mengusap jambul dan sorbannya, serta sepasang khufnya."
44,musnad_syafii,['Ibn Juraij']," Rasulullah SAW performed ablution, then removed his turban and wiped the front of his head, -or he said- the crown of his head with water.","Muslim mengabarkan kepada kami dari Ibnu Juraij, dari Atha: Bahwa Rasulullah SAW berwudhu lalu, membuka sorban beliau dan mengusap bagian depan kepala beliau, -atau ia berkata- Ubun-ubun beliau dengan air. ","Rasulullah SAW berwudhu, lalu melepas sorbannya dan mengusap bagian depan kepalanya, -atau katanya- ubun-ubun kepalanya dengan air."
45,musnad_syafii,"['Ibrahim bin Muhammad', 'Ali bin Yahya', 'Ibn Sirin', ""Al Mughirah bin Syu'bah""]"," Rasulullah SAW wiped his forelock, -or he said - the front of his head with water.","Ibrahim bin Muhammad mengabarkan kepada kami dari Ali bin Yahya, dari Ibnu Sirin, dari Al Mughirah bin Syu'bah.RA: Bahwa Rasulullah SAW mengusap ubun-ubun beliau, -atau ia mengatakan-bagian depan kepala beliau dengan air.","Rasulullah SAW menyeka jambulnya, -atau katanya - bagian depan kepalanya dengan air."
46,musnad_syafii,"['Malik', 'Amr bin Yahya Al Mazini', 'Abdullah bin Zaid Al Ansari', 'the Messenger of Allah', 'Abdullah bin Zaid']"," starting from the front of the head, then rubbing both up to the nape of the neck and returning both to their original place. After that, he washed his feet.","Malik mengabarkan kepada kami dari Amr bin Yahya Al Mazini, dari ayahnya sesungguhnya, ia pernah berkata kepada Abdullah bin Zaid Al Anshari, ""Dapatkah engkau memperagakan kepadaku cara berwudhu yang pernah dilakukan oleh Rasulullah?"" Abdullah bin Zaid menjawab, “Ya.” Maka ia meminta air wudhu, lalu menuangkannya pada kedua tangannya dan membasuhnya sebanyak  kali, kemudian berkumur dan ber-istinsyaq sebanyak  kali. Kemudian ia membasuh muka sebanyak  kali, lalu membasuh kedua lengan tangannya hingga kedua siku  kali. Kemudian ia mengusap kepala dengan tangannya sebanyak  kali, untuk itu ia mengusapkan kedua tangannya ke arah depan dan ke arah belakang (secara bolak-balik); dimulai dari bagian depan kepala, kemudian mengusapkan keduanya sampai ke tengkuknya dan mengembalikan keduanya ke tempat semula. Setelah itu, ia mencuci kedua kakinya.","dimulai dari bagian depan kepala, lalu menggosok keduanya hingga ke tengkuk dan mengembalikan keduanya ke tempat semula. Setelah itu, dia membasuh kakinya."
47,musnad_syafii,"['Yahya bin Sulaim', 'Abu Hasyim', 'Ismail bin Katsir', 'Ashim bin Laqith bin Shabrah']"," ""Have you eaten anything? Have you been served anything?” We answered, “Yes”. Not long afterward, a shepherd set out to herd his livestock, when suddenly he heard the sound of a new goat being born. So the Prophet asked, “O so and so! Let's see clearly what was born?"" The shepherd answered, ""Goat kid."" The Prophet said, ""Sacrifice us instead of a goat."" Then the Prophet met me and said, ""Don't ever suspect that we are slaughtering just because of you. We have goats, but we don't want the livestock to increase in number. Therefore, if a goat gives birth, we slaughter one of them. in exchange."" Then we asked, ""O Messenger of Allah! Indeed, I have a wife who has a flaw in her mouth, namely that she likes to say dirty things."" The Prophet answered, ""Divorce her."" I said, ""Indeed, I already have a child from her and she is considered a friend."" The Prophet said, ""So command him by word (to stop it) and advise him. If there is goodness in him, he will surely accept it. Don't ever hit your wife like your father hit you."" I asked, ""O Messenger of Allah. Tell me about ablution."" He said, ""Perfect the ablution, and place it between the fingers and do istinshaq firmly unless you are fasting.""","Yahya bin Sulaim mengabarkan kepada kami. Abu Hasyim ismail bin Katsir menceritakan kepadaku dari Ashim bin Laqith bin Shabrah, dari ayahnya , ia mengatakan: Dahulu aku pernah menjadi delegasi Bani Muntafiq. Kami datang kepada Nabi , tetapi kami tidak menjumpai beliau dan hanya bertemu dengan Aisyah. Kami disuguhi senampan buah kurma, dan Aisyah memerintahkan agar dibuatkan harirah untuk kami, maka makanan itu pun dibuat, lalu kami makan. Tidak lama kemudian datanglah Nabi  dan bersabda, “Apakah kalian telah memakan sesuatu? Apakah kalian telah disuguhkan sesuatu?” Kami menjawab, “Ya”. Tidak lama kemudian seorang penggembala berangkat menggiring ternaknya, tiba-tiba terdengar suara anak kambing yang baru dilahirkan. Maka Nabi bertanya, “Hai fulan! Coba lihat dengan jelas apa yang dilahirkan?"" Penggembala menjawab, “Anak kambing.” Nabi  bersabda, ”Sembelihkanlah buat kami sebagai ganti seekor kambing."" Kemudian Nabi  menjumpaiku dan bersabda, ""Janganlah sekali-kali kamu mempunyai dugaan bahwa kami menyembelih hanya karena kamu. Kami mempunyai  ekor kambing, sedangkan kami tidak mau ternak itu bertambah jumlahnya. Karena itu. apabila ada kambing yang melahirkan, maka kami sembelih salah seekor darinya sebagai ganti.” Kemudian kami bertanya, “Wahai Rasulullah! Sesungguhnya aku mempunyai seorang istri yang pada lisannya terdapat suatu cela, yakni suka berkata jorok.” Nabi menjawab. ""Ceraikanlah dia."" Aku berkata, “Sesungguhnya aku telah mempunyai anak darinya dan ia berpredikat sebagai sahabat.” Nabi  bersabda ""Maka perintahkanlah dia melalui perkataan (agar menghentikannya) dan nasihati dia. Jika di dalam dirinya terdapat kebaikan, niscaya dia mau menerima. Jangan sekali-kali kamu memukul Istrimu sebagaimana ayahmu memukulmu” Aku bertanya ""Wahai Rasulullah. Ceritakanlah kepadaku tentang wudhu.” Beliau  bersabda, “Sempurnakanlah wudhu, dan sela-selailah diantara jari-jemari serta lakukanlah istinsyaq dengan kuat kecuali jika kamu sedang puasa” ","“Apakah kamu sudah makan sesuatu? Apakah kamu sudah disajikan sesuatu?” Kami menjawab, “Iya”. Tak lama kemudian, seorang penggembala berangkat menggembalakan ternaknya, tiba-tiba dia mendengar suara kambing yang baru lahir. Maka Nabi bertanya, “Wahai fulan! Mari kita lihat dengan jelas apa yang dilahirkan. ?"" Penggembala itu menjawab, “Anak kambing.” Nabi bersabda, “Kurbankanlah kami sebagai ganti seekor kambing.” Lalu Rasulullah menemuiku dan bersabda, “Jangan pernah menyangka bahwa kami menyembelih hanya karena kamu. Kami punya kambing, tapi kami tidak ingin ternaknya bertambah banyak. Oleh karena itu, jika ada kambing yang melahirkan, kami sembelih.” salah satunya. sebagai gantinya."" Lalu kami bertanya, “Ya Rasulullah! Sesungguhnya aku mempunyai seorang istri yang mempunyai cacat pada mulutnya, yaitu suka berkata kotor.” Nabi menjawab, “Ceraikan dia.” Aku berkata, “Sesungguhnya aku sudah mempunyai anak darinya dan dia sudah dianggap sebagai sahabat.” Nabi bersabda, “Maka perintahkan dia dengan perkataan (untuk menghentikannya) dan nasehati dia. Jika ada kebaikan pada dirinya, niscaya dia akan menerimanya. Jangan pernah memukul istrimu seperti ayahmu memukulmu.” Aku bertanya, “Ya Rasulullah. Ceritakan padaku tentang wudhu.” Beliau bersabda, “Sempurnakan wudhunya, lalu letakkan di antara jari-jari tangan dan lakukan istinshaq dengan kuat kecuali jika kamu sedang berpuasa.”"
